#Split in new
chr1	13060868	13062229	B7ZW38	0	+	13061325	13062206	255,0,0	2	62,1086	0,275
#Partially deleted in new
chr1	13060868	13062229	P0DMR1	0	+	13061325	13062206	255,0,0	2	62,1086	0,275
#Split in new
chr1	13068676	13077884	A6NGN4	0	+	13073694	13077552	255,0,0	4	78,309,582,894	0,5001,5982,8314
#Split in new
chr1	13070852	13077884	A6NGN4	0	+	13073694	13077552	255,0,0	4	55,309,582,894	0,2825,3806,6138
#Partially deleted in new
chr1	13136150	13137509	A0A0G2JNQ3	0	-	13136332	13136332	255,0,0	2	1086,62	0,1297
#Split in new
chr1	13148904	13155961	A6NGN4	0	-	13148921	13152819	255,0,0	4	894,582,309,78	0,2644,3898,6979
#Partially deleted in new
chr1	13164585	13165467	B7ZW38	0	-	13164585	13165467	255,0,0	1	882	0
#Partially deleted in new
chr1	13164585	13165467	P0DMR1	0	-	13164585	13165467	255,0,0	1	882	0
#Split in new
chr1	13169609	13176668	A6NGN4	0	-	13169626	13173529	255,0,0	4	894,582,309,78	0,2645,3903,6981
#Split in new
chr1	13169609	13178799	A0A0G2JN56	0	-	13169752	13173655	255,0,0	4	894,582,309,55	0,2645,3903,9135
#Split in new
chr1	13169871	13186644	A0A087WVD2	0	-	13169876	13173517	255,0,0	4	632,582,291,95	0,2383,3641,16678
#Split in new
chr1	13172454	13179464	A0A096LNW4	0	+	13175281	13179132	255,0,0	4	78,309,582,894	0,2810,3786,6116
#Split in new
chr1	13172454	13179464	A0A1B0GU46	0	+	13175281	13179132	255,0,0	4	78,309,582,894	0,2810,3786,6116
#Partially deleted in new
chr1	13185267	13186628	A0A0G2JPF8	0	-	13185449	13185449	255,0,0	2	1086,62	0,1299
#Split in new
chr1	13191010	13198026	A0A0G2JP20	0	+	13193843	13197694	255,0,0	4	78,309,582,894	0,2816,3792,6122
#Partially deleted in new
chr1	13193476	13196315	A3QJZ6	0	-	13193476	13196315	255,0,0	3	574,579,293	0,1581,2546
#Partially deleted in new
chr1	13222694	13226133	A0A096LP99	0	-	13222716	13225841	255,0,0	3	1211,579,314	0,2160,3125
#Partially deleted in new
chr1	13224451	13233554	A0A0G2JM45	0	+	13229509	13233351	255,0,0	4	64,309,582,765	0,5035,6010,8338
#Partially deleted in new
chr1	13224451	13233554	Q5TYX0	0	+	13229509	13233351	255,0,0	4	64,309,582,765	0,5035,6010,8338
#Partially deleted in new
chr1	13241911	13244686	A0A140TA27	0	-	13241911	13244686	255,0,0	3	574,579,287	0,1523,2488
#Partially deleted in new
chr1	13272777	13282015	A0A0G2JM45	0	+	13277849	13281691	255,0,0	4	78,309,582,886	0,5049,6024,8352
#Partially deleted in new
chr1	13272777	13282015	Q5TYX0	0	+	13277849	13281691	255,0,0	4	78,309,582,886	0,5049,6024,8352
#Partially deleted in new
chr1	13273748	13292574	A0A087X198	0	+	13288654	13292504	255,0,0	4	95,291,582,632	0,14901,15863,18194
#Partially deleted in new
chr1	13281034	13285154	Q5VWM4	0	-	13281060	13283830	255,0,0	4	898,576,312,58	0,1812,2770,4062
#Partially deleted in new
chr1	13281167	13284169	Q5VWM4	0	-	13281246	13283883	255,0,0	3	765,576,365	0,1679,2637
#Partially deleted in new
chr1	13281301	13285174	Q5VWM4	0	-	13281302	13284091	255,0,0	4	631,576,287,98	0,1545,2503,3775
#Partially deleted in new
chr1	13285820	13292838	Q5VWM5	0	+	13288648	13292504	255,0,0	4	78,309,582,896	0,2811,3791,6122
#Partially deleted in new
chr1	13299883	13303717	Q5VWM4	0	-	13299909	13302410	255,0,0	4	629,576,312,41	0,1543,2501,3793
#Partially deleted in new
chr1	13303508	13322334	A0A087X198	0	+	13318414	13322264	255,0,0	4	95,291,582,632	0,14901,15863,18194
#Partially deleted in new
chr1	13315580	13322598	Q5VWM5	0	+	13318408	13322264	255,0,0	4	78,309,582,896	0,2811,3791,6122
#Partially deleted in new
chr1	13322111	13327566	A0A0G2JMD5	0	+	13324535	13327467	255,0,0	4	55,312,579,658	0,2398,3106,4797
#Partially deleted in new
chr1	13410449	13421328	Q5VT98	0	+	13416355	13421258	255,0,0	4	95,291,579,632	0,5901,7672,10247
#Partially deleted in new
chr1	13416350	13421328	Q5VT98	0	+	13416355	13421258	255,0,0	3	291,579,632	0,1771,4346
#Partially deleted in new
chr1	13474976	13514048	Q5VT99	0	-	13475432	13513418	255,0,0	2	1123,1086	0,37986
#Partially deleted in new
chr1	15438438	15446654	Q99895	0	+	15438465	15446589	255,0,0	8	66,92,98,126,137,146,153,80	0,1861,2054,4008,4980,6167,7158,8136
#Partially deleted in new
chr1	15438441	15449242	Q68DR9	0	+	15438465	15443462	255,0,0	5	63,126,137,153,2668	0,4005,4977,7155,8133
#Partially deleted in new
chr1	19596978	19658056	P41271	0	+	19655031	19657129	255,0,0	4	131,189,112,1191	0,58033,58345,59887
#Partially deleted in new
chr1	19597066	19656914	R4GNA1	0	+	19597066	19626401	255,0,0	10	43,48,110,90,88,124,146,189,112,49	0,25033,26407,29320,37370,43279,43517,57945,58257,59799
#Partially deleted in new
chr1	19597066	19656926	R4GMY4	0	+	19617297	19626401	255,0,0	9	43,79,48,110,90,88,189,112,61	0,20191,25033,26407,29320,37370,57945,58257,59799
#Partially deleted in new
chr1	19597067	19656927	R4GMM1	0	+	19597067	19600884	255,0,0	5	42,185,189,112,62	0,3719,57944,58256,59798
#Partially deleted in new
chr1	19640553	19656934	A3KFI4	0	+	19655031	19656934	255,0,0	4	176,189,112,69	0,14458,14770,16312
#Partially deleted in new
chr1	19643231	19657129	P41271-2	0	+	19643312	19657129	255,0,0	4	166,189,112,264	0,11780,12092,13634
#Partially deleted in new
chr1	19643408	19656969	A3KFI5	0	+	19655031	19656969	255,0,0	4	217,189,112,104	0,11603,11915,13457
#Partially deleted in new
chr1	19643408	19658456	P41271	0	+	19655031	19657129	255,0,0	4	217,189,112,1591	0,11603,11915,13457
#Partially deleted in new
chr1	19643713	19656911	A3KFI2	0	+	19655031	19656911	255,0,0	4	241,189,112,46	0,11298,11610,13152
#Partially deleted in new
chr1	19643713	19658456	P41271	0	+	19655031	19657129	255,0,0	4	241,189,112,1591	0,11298,11610,13152
#Partially deleted in new
chr1	19644162	19658452	P41271	0	+	19655031	19657129	255,0,0	4	284,189,112,1587	0,10849,11161,12703
#Partially deleted in new
chr1	19645371	19656933	A3KFI3	0	+	19655031	19656933	255,0,0	4	159,189,112,68	0,9640,9952,11494
#Partially deleted in new
chr1	19645371	19658456	P41271	0	+	19655031	19657129	255,0,0	4	159,189,112,1591	0,9640,9952,11494
#Partially deleted in new
chr1	19645765	19655436	A3KFI1	0	+	19645951	19655436	255,0,0	3	268,189,113	0,9246,9558
#Partially deleted in new
chr1	19645765	19658456	A0A087WTY6	0	+	19645951	19657129	255,0,0	4	268,189,112,1591	0,9246,9558,11100
#Partially deleted in new
chr1	19647609	19657076	E5RFZ1	0	+	19655034	19657076	255,0,0	4	61,189,112,211	0,7402,7714,9256
#Partially deleted in new
chr1	19647609	19658456	P41271	0	+	19655031	19657129	255,0,0	4	61,189,112,1591	0,7402,7714,9256
#Partially deleted in new
chr1	27404225	27490158	Q9Y6W5	0	-	27404269	27428804	255,0,0	9	4121,515,156,131,118,154,135,173,173	0,5466,8346,10607,11759,14043,14728,24535,85760
#Partially deleted in new
chr1	27408196	27490051	Q9Y6W5-2	0	-	27408240	27428804	255,0,0	8	150,156,131,118,154,135,173,66	0,4375,6636,7788,10072,10757,20564,81789
#Partially deleted in new
chr1	33472644	33496507	P17040	0	+	33479289	33495476	255,0,0	8	43,527,187,77,85,678,429,2290	0,6534,15820,16470,16873,18380,20542,21573
#Partially deleted in new
chr1	33472650	33492636	P17040-4	0	+	33479289	33491722	255,0,0	4	41,527,187,1612	0,6528,15814,18374
#Partially deleted in new
chr1	56994777	57424057	O75553-6	0	-	57010816	57291100	255,0,0	15	3351,111,128,549,109,63,60,66,39,120,132,99,140,203,128	0,15902,16367,20105,28753,31203,68106,74582,76245,76744,77505,141765,150512,296186,429152
#Partially deleted in new
chr1	56994781	57291168	O75553-6	0	-	57010818	57291102	255,0,0	14	3347,111,128,549,109,63,60,66,39,120,132,99,140,205	0,15898,16363,20101,28749,31199,68102,74578,76241,76740,77501,141761,150508,296182
#Partially deleted in new
chr1	56998024	57291066	O75553-5	0	-	57010716	57291000	255,0,0	14	104,111,128,549,109,63,48,51,60,120,132,99,140,103	0,12655,13120,16858,25506,27956,35361,35498,64859,73497,74258,138518,147265,292939
#Partially deleted in new
chr1	57010694	57291065	O75553	0	-	57010694	57290999	255,0,0	15	96,128,549,109,63,48,51,60,66,39,120,132,99,140,102	0,450,4188,12836,15286,22691,22828,52189,58665,60328,60827,61588,125848,134595,280269
#Partially deleted in new
chr1	57015351	57291065	A0A075B6G7	0	-	57015351	57290999	255,0,0	9	80,109,63,48,51,60,99,140,102	0,8179,10629,18034,18171,47532,121191,129938,275612
#Partially deleted in new
chr1	57062889	57291065	X6R4J9	0	-	57062889	57290999	255,0,0	6	54,120,132,99,140,102	0,8632,9393,73653,82400,228074
#Partially deleted in new
chr1	57070733	57424057	O75553-2	0	-	57070870	57291100	255,0,0	7	328,120,132,99,140,203,128	0,788,1549,65809,74556,220230,353196
#Partially deleted in new
chr1	62236978	62319414	Q5T7N3	0	-	62237049	62281619	255,0,0	10	1403,201,143,220,88,219,112,1884,86,309	0,10493,16088,26113,29753,31308,34499,36225,44570,82127
#Partially deleted in new
chr1	62237543	62319301	Q5T7N3-2	0	-	62237614	62281619	255,0,0	9	838,201,143,220,88,219,112,86,196	0,9928,15523,25548,29188,30743,33934,44005,81562
#Partially deleted in new
chr1	63774021	64143385	Q01973-3	0	+	63774418	64142658	255,0,0	7	487,72,288,31,128,318,981	0,235283,275669,276664,363347,366087,368383
#Partially deleted in new
chr1	63774042	64181498	Q01973	0	+	63774418	64178855	255,0,0	9	466,72,288,31,128,318,246,212,4071	0,235262,275648,276643,363326,366066,368362,384938,403385
#Partially deleted in new
chr1	64009302	64181492	A0A0A0MTJ5	0	+	64049693	64178855	255,0,0	8	74,288,31,128,318,246,212,4065	0,40388,41383,128066,130806,133102,149678,168125
#Partially deleted in new
chr1	77946481	77979087	Q96AE4-2	0	-	77947536	77978968	255,0,0	21	95,100,146,75,129,80,152,161,142,101,103,102,99,163,58,72,50,40,39,91,203	0,971,2673,8773,10090,13702,13862,16288,17092,17580,17772,18164,18388,18587,20212,20402,20567,21145,21683,23443,32403
#Partially deleted in new
chr1	77948404	77979086	Q96AE4	0	-	77948487	77978967	255,0,0	20	370,146,75,129,80,152,161,142,101,103,102,99,163,58,72,53,40,39,91,202	0,750,6850,8167,11779,11939,14365,15169,15657,15849,16241,16465,16664,18289,18479,18644,19222,19760,21520,30480
#Partially deleted in new
chr1	77948404	77979092	E9PEB5	0	-	77948493	77978973	255,0,0	20	510,146,75,129,80,152,161,142,101,103,102,99,163,58,72,53,40,39,91,208	0,750,6850,8167,11779,11939,14365,15169,15657,15849,16241,16465,16664,18289,18479,18644,19222,19760,21520,30480
#Partially deleted in new
chr1	81306165	81991368	B1ALU1	0	+	81836985	81991145	255,0,0	25	344,54,105,42,173,214,110,12,801,96,104,186,184,126,206,174,210,221,67,92,169,129,97,129,978	0,138870,274710,455645,530719,600851,630562,635868,636803,644221,644852,645791,649711,659892,660238,661860,663012,664148,665686,673703,675642,678417,679093,680735,684225
#Partially deleted in new
chr1	81306165	81991368	B1ALU3	0	+	81836985	81991145	255,0,0	25	344,54,105,42,173,214,110,801,294,104,186,39,184,126,206,174,210,221,67,92,45,169,129,97,978	0,138870,274710,455645,530719,600851,630562,636803,644023,644852,645791,646821,649711,659892,660238,661860,663012,664148,665686,673703,674629,675642,678417,679093,684225
#Partially deleted in new
chr1	81306165	81991368	O95490-6	0	+	81836985	81991145	255,0,0	26	344,54,105,42,173,214,110,801,294,104,186,39,184,126,206,174,210,221,67,92,45,169,129,97,129,978	0,138870,274710,455645,530719,600851,630562,636803,644023,644852,645791,646821,649711,659892,660238,661860,663012,664148,665686,673703,674629,675642,678417,679093,680735,684225
#Partially deleted in new
chr1	81306165	81991368	O95490-7	0	+	81836985	81991145	255,0,0	25	344,54,105,42,173,214,110,801,294,104,186,184,126,206,174,210,221,67,92,45,169,129,97,129,978	0,138870,274710,455645,530719,600851,630562,636803,644023,644852,645791,649711,659892,660238,661860,663012,664148,665686,673703,674629,675642,678417,679093,680735,684225
#Partially deleted in new
chr1	81306165	81992422	O95490	0	+	81836985	81991145	255,0,0	25	344,54,105,42,173,214,110,801,294,104,186,39,184,126,206,174,210,221,67,92,169,129,97,129,2032	0,138870,274710,455645,530719,600851,630562,636803,644023,644852,645791,646821,649711,659892,660238,661860,663012,664148,665686,673703,675642,678417,679093,680735,684225
#Partially deleted in new
chr1	81306165	81992422	O95490-5	0	+	81836985	81991145	255,0,0	24	344,54,105,42,173,214,110,801,294,104,186,39,184,126,206,174,210,221,67,92,169,129,97,2032	0,138870,274710,455645,530719,600851,630562,636803,644023,644852,645791,646821,649711,659892,660238,661860,663012,664148,665686,673703,675642,678417,679093,684225
#Partially deleted in new
chr1	81699769	81991426	O95490-2	0	+	81836985	81991145	255,0,0	21	39,42,173,214,110,801,294,104,186,184,126,206,174,210,221,67,92,169,129,97,1036	0,62041,137115,207247,236958,243199,250419,251248,252187,256107,266288,266634,268256,269408,270544,272082,280099,282038,284813,285489,290621
#Partially deleted in new
chr1	81800396	81992196	O95490-2	0	+	81836985	81991145	255,0,0	20	116,173,214,110,801,294,104,186,184,126,206,174,210,221,67,92,169,129,97,1806	0,36488,106620,136331,142572,149792,150621,151560,155480,165661,166007,167629,168781,169917,171455,179472,181411,184186,184862,189994
#Partially deleted in new
chr1	81800396	81992196	O95490-3	0	+	81836985	81990402	255,0,0	19	116,173,214,110,801,294,104,186,184,126,206,174,210,221,67,92,169,129,1806	0,36488,106620,136331,142572,149792,150621,151560,155480,165661,166007,167629,168781,169917,171455,179472,181411,184186,189994
#Partially deleted in new
chr1	81800396	81992196	O95490-4	0	+	81836985	81989680	255,0,0	22	116,173,214,110,801,294,104,186,184,126,206,174,210,221,67,92,169,129,97,53,53,1806	0,36488,106620,136331,142572,149792,150621,151560,155480,165661,166007,167629,168781,169917,171455,179472,181411,184186,184862,186892,189260,189994
#Partially deleted in new
chr1	81800396	81992422	B1ALU3	0	+	81836985	81991145	255,0,0	22	116,173,214,110,801,294,104,186,39,184,126,206,174,210,221,67,92,45,169,129,97,2032	0,36488,106620,136331,142572,149792,150621,151560,152590,155480,165661,166007,167629,168781,169917,171455,179472,180398,181411,184186,184862,189994
#Partially deleted in new
chr1	81800396	81992422	O95490	0	+	81836985	81991145	255,0,0	22	116,173,214,110,801,294,104,186,39,184,126,206,174,210,221,67,92,169,129,97,129,2032	0,36488,106620,136331,142572,149792,150621,151560,152590,155480,165661,166007,167629,168781,169917,171455,179472,181411,184186,184862,186504,189994
#Partially deleted in new
chr1	93561790	93681829	O75815	0	-	93561802	93674625	255,0,0	12	629,213,112,172,116,653,104,443,129,40,328,232	0,5488,5949,9879,14223,20510,22227,27186,30474,80513,112823,119807
#Partially deleted in new
chr1	93561790	93847150	O75815	0	-	93561802	93674625	255,0,0	14	629,213,112,172,116,653,104,443,129,40,328,51,146,81	0,5488,5949,9879,14223,20510,22227,27186,30474,80513,112823,144301,283776,285279
#Partially deleted in new
chr1	93561793	93681370	O75815	0	-	93561805	93674625	255,0,0	12	626,213,112,172,116,653,104,443,129,40,328,264	0,5485,5946,9876,14220,20507,22224,27183,30471,80510,112820,119313
#Partially deleted in new
